,city,mar_status,age,xaccount_age,cred_limit,this_bill_rate,this_bill_mp,last_mp_days,six_bill_num,six_bill_avg_amt,six_cycle_mp_num,six_cycle_mp_avg_amt,six_bill_avg_debt_rate,six_bill_low_repay_num,epp_nbr_12m,alop_nbr_12m,epp_avg_amt_12m,alop_avg_amt_12m,consume_num_session12,consume_num_session6,consume_num_session3,consume_num_session,consume_amt_session12,consume_amt_session6,consume_amt_session3,consume_amt_session,month_avg_use_year,month_avg_use_month6,month_avg_use_month3,y
8319,125.0,2.0,29.0,2.0,20000.0,0.970144,18432.74,9999.0,2.0,10191.79,0.0,0.0,1.5287685,0.0,0.0,0.0,0.0,0.0,22.0,22.0,22.0,20.0,24269.58,24269.58,24269.58,23288.88,0.6067395000000001,0.6067395000000001,0.6067395000000001,1.0
6684,38.0,0.0,52.0,97.0,10500.0,0.040168571,1833.21,9999.0,6.0,11514.87,0.0,0.0,1.6256287059999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5674,1.0,0.0,34.0,93.0,49000.0,0.129259388,6017.02,9999.0,6.0,12025.28,0.0,0.0,1.976758356,0.0,0.0,0.0,0.0,0.0,926.0,478.0,244.0,97.0,176501.54,84790.4,29607.5,6383.71,0.361683484,0.298557746,0.201411565,0.0
9178,46.0,0.0,33.0,5.0,3000.0,0.7297866670000001,2079.89,9999.0,2.0,2593.88,0.0,0.0,0.08893302900000001,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,5187.75,5187.75,5187.75,2189.36,0.864625,0.864625,0.864625,1.0
9628,84.0,2.0,23.0,14.0,37000.0,0.252906216,7220.0,91.0,6.0,4123.04,1.0,8051.0,0.4947648,3.0,2.0,0.0,2300.83,0.0,32.0,13.0,12.0,1.0,54253.8,19323.2,11272.2,7600.0,0.191709541,0.11169479800000001,0.119917021,1.0
1827,104.0,0.0,37.0,10.0,8000.0,0.9329175,5164.57,9999.0,6.0,1060.76,0.0,0.0,0.34403027,0.0,1.0,0.0,201.67,0.0,24.0,19.0,8.0,1.0,22824.3,17206.85,14470.9,7060.0,0.351143077,0.382374444,0.602954167,0.0
9267,138.0,0.0,45.0,14.0,2000.0,1.9,1890.17,9999.0,6.0,1378.57,0.0,0.0,0.275714,0.0,0.0,0.0,0.0,0.0,23.0,14.0,8.0,2.0,19187.65,11501.65,7572.65,3800.0,0.799485417,0.958470833,1.262108333,1.0
1981,1.0,0.0,37.0,74.0,37000.0,0.019064865,503.02,1064.0,6.0,4386.14,0.0,0.0,0.2631684,0.0,0.0,0.0,0.0,0.0,307.0,131.0,53.0,12.0,48617.0,11542.2,7531.5,705.4,0.109497748,0.051991892000000005,0.06785135099999999,0.0
4914,132.0,0.0,34.0,26.0,62000.0,0.015209677,853.35,9999.0,6.0,4535.35,0.0,0.0,0.591567391,0.0,0.0,0.0,0.0,0.0,57.0,40.0,12.0,3.0,148628.7,32153.86,5652.3,931.0,0.21493665899999997,0.08643510800000001,0.03038871,0.0
9541,26.0,2.0,28.0,23.0,76000.0,0.47606381600000003,27658.57,84.0,6.0,26653.93,2.0,30399.4,2.1323144,0.0,2.0,1.0,5066.57,2500.0,89.0,33.0,16.0,13.0,427974.12,156620.08,41783.28,31094.28,0.594821571,0.42502057,0.216493679,1.0
1779,74.0,0.0,43.0,17.0,21000.0,0.438095238,10596.2,9999.0,6.0,9161.77,0.0,0.0,4.997329091,0.0,0.0,0.0,0.0,0.0,37.0,17.0,8.0,2.0,108551.58,60757.58,35315.0,9200.0,0.463895641,0.48220301600000004,0.5605555560000001,0.0
6992,102.0,0.0,45.0,73.0,8000.0,0.0,955.49,2171.0,6.0,1029.64,0.0,0.0,0.280810909,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,17.0,2.0,26.0,15.0,20000.0,0.039085,2118.4,165.0,6.0,13043.43,0.0,0.0,0.711459818,2.0,1.0,1.0,1563.39,13750.0,26.0,4.0,1.0,0.0,78441.85,2497.22,2185.5,0.0,0.39220925,0.020810167,0.036425,0.0
9024,21.0,0.0,34.0,12.0,60000.0,0.9095799999999999,27063.6,9999.0,6.0,38542.41,0.0,0.0,3.0833928,0.0,2.0,0.0,5516.9,0.0,58.0,16.0,9.0,3.0,174912.32,84549.15,63599.3,28488.0,0.2733005,0.24867397100000002,0.353329444,1.0
1758,112.0,1.0,50.0,4.0,20000.0,0.049705,0.0,9999.0,4.0,2052.73,0.0,0.0,0.205273,0.0,0.0,2.0,0.0,1666.67,36.0,36.0,32.0,0.0,4239.63,4239.63,4118.93,0.0,0.052995375,0.052995375,0.06864883299999999,0.0
7255,78.0,0.0,37.0,73.0,39000.0,0.41531487200000006,32527.0,316.0,6.0,26223.37,0.0,0.0,1.656212842,5.0,2.0,0.0,3039.73,0.0,61.0,43.0,27.0,11.0,22536.79,13291.87,8851.4,1511.4,0.04815553400000001,0.056802862999999995,0.075652991,0.0
7111,23.0,0.0,44.0,22.0,28500.0,0.953999649,25829.37,9999.0,6.0,6977.35,0.0,0.0,0.465156667,0.0,0.0,0.0,0.0,0.0,9.0,7.0,6.0,4.0,51625.82,48576.5,48226.5,27188.99,0.17649853,0.327114478,0.630411765,0.0
8788,5.0,0.0,30.0,10.0,18500.0,0.49796378399999996,7864.16,23.0,6.0,5172.27,1.0,2000.0,0.41378159999999997,0.0,2.0,1.0,241.67,500.0,76.0,51.0,16.0,7.0,41234.0,32722.0,16364.0,8319.0,0.268625407,0.294792793,0.29484684699999997,1.0
970,72.0,2.0,39.0,11.0,1.0,0.0,0.0,9999.0,6.0,1650.66,0.0,0.0,0.16506600000000002,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9116,68.0,0.0,35.0,103.0,87500.0,0.278805486,12867.75,395.0,6.0,14197.25,0.0,0.0,1.8929666669999998,6.0,11.0,0.0,11249.92,0.0,12.0,6.0,3.0,1.0,148544.0,81258.0,38042.0,13545.0,0.14147047599999998,0.154777143,0.144921905,1.0
8476,57.0,2.0,26.0,15.0,18000.0,0.6676255560000001,8730.5,96.0,6.0,8633.32,1.0,16963.56,1.3813312,3.0,2.0,0.0,2789.91,0.0,19.0,9.0,5.0,3.0,80994.0,45225.0,12390.0,9170.0,0.374972222,0.41875,0.229444444,1.0
1188,1.0,2.0,31.0,62.0,66000.0,0.195426212,26471.45,9999.0,6.0,28041.92,0.0,0.0,5.608384,2.0,0.0,0.0,0.0,0.0,171.0,122.0,84.0,25.0,115954.29,78801.69,45410.62,12898.13,0.15078581300000002,0.198994167,0.229346566,0.0
7160,125.0,0.0,36.0,5.0,45000.0,0.059398222,2539.27,9999.0,5.0,5284.04,0.0,0.0,0.31704240000000006,0.0,0.0,0.0,0.0,0.0,40.0,40.0,33.0,8.0,26396.72,26396.72,4777.81,2672.42,0.117318756,0.117318756,0.035391185,0.0
9848,16.0,0.0,23.0,11.0,8000.0,0.683495,5052.86,60.0,6.0,970.68,1.0,850.48,0.06851858799999999,1.0,1.0,0.0,70.87,0.0,66.0,32.0,11.0,6.0,8317.31,6966.46,6363.46,5467.96,0.10943828900000001,0.145134583,0.265144167,1.0
2441,32.0,0.0,28.0,14.0,14000.0,0.000571429,9626.47,9999.0,6.0,9561.11,0.0,0.0,1.738383636,6.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,0.0,10859.0,1048.0,1048.0,0.0,0.066213415,0.01247619,0.024952381000000003,0.0
4173,110.0,0.0,26.0,2.0,10000.0,0.20505,1947.97,9999.0,2.0,3552.75,0.0,0.0,0.28422,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,5.0,7097.5,7097.5,7097.5,2042.5,0.354875,0.354875,0.354875,0.0
7708,3.0,1.0,30.0,7.0,70000.0,0.217115714,14437.9,9999.0,5.0,11869.23,0.0,0.0,0.9495384,0.0,0.0,0.0,0.0,0.0,14.0,14.0,9.0,3.0,59346.8,59346.8,48431.9,15198.1,0.21980296300000002,0.21980296300000002,0.284893529,0.0
3504,110.0,2.0,28.0,3.0,20000.0,0.547675,10405.82,9999.0,3.0,8356.67,0.0,0.0,0.5571113329999999,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,1.0,25070.0,25070.0,25070.0,10953.5,0.417833333,0.417833333,0.417833333,0.0
8454,124.0,0.0,26.0,14.0,28000.0,0.742642857,19754.3,9999.0,6.0,8663.53,0.0,0.0,1.0396235999999999,0.0,0.0,0.0,0.0,0.0,45.0,33.0,15.0,6.0,88930.3,67709.8,42687.0,20586.0,0.271128963,0.403034524,0.508178571,1.0
8390,44.0,0.0,44.0,7.0,20000.0,0.9890000000000001,18790.75,9999.0,6.0,14064.24,0.0,0.0,2.411012571,0.0,0.0,0.0,0.0,0.0,22.0,20.0,3.0,2.0,118412.0,98894.0,39580.0,19780.0,0.8458,0.8241166670000001,0.659666667,1.0
3876,78.0,0.0,53.0,83.0,30000.0,0.9961,28332.14,1141.0,6.0,23995.38,0.0,0.0,1.15177824,0.0,0.0,0.0,0.0,0.0,152.0,44.0,16.0,5.0,265604.4,168037.3,88425.3,29883.0,0.73779,0.933540556,0.9825033329999999,0.0
830,88.0,2.0,48.0,18.0,9000.0,1.0,8550.0,466.0,6.0,5150.54,0.0,0.0,2.060216,0.0,0.0,0.0,0.0,0.0,14.0,7.0,4.0,1.0,60099.0,35062.0,22576.0,8992.0,0.556472222,0.649296296,0.8361481479999999,0.0
3962,30.0,1.0,30.0,8.0,45000.0,0.031955556,1366.1,9999.0,6.0,5815.14,0.0,0.0,0.6978168,0.0,0.0,0.0,0.0,0.0,7.0,7.0,5.0,2.0,40706.0,40706.0,30657.0,1438.0,0.11307222199999999,0.150762963,0.227088889,0.0
9725,68.0,2.0,26.0,2.0,2000.0,0.525645,971.18,9999.0,2.0,688.52,0.0,0.0,0.11318137,0.0,0.0,0.0,0.0,0.0,22.0,22.0,22.0,11.0,1693.54,1693.54,1693.54,1051.29,0.423385,0.423385,0.423385,1.0
9471,100.0,2.0,27.0,21.0,8000.0,0.36670875,1845.81,144.0,6.0,4967.24,1.0,7590.24,1.146286154,0.0,3.0,0.0,1165.85,0.0,43.0,17.0,10.0,1.0,88760.0,36458.0,17950.0,2495.0,0.924583333,0.759541667,0.747916667,1.0
5339,26.0,1.0,28.0,10.0,20000.0,0.3063175,16928.46,9999.0,6.0,17621.64,0.0,0.0,2.643246,2.0,0.0,0.0,0.0,0.0,13.0,5.0,5.0,0.0,13578.17,2641.0,2641.0,0.0,0.06789085,0.022008332999999998,0.044016667,0.0
3258,71.0,0.0,31.0,8.0,2000.0,0.52698,850.25,181.0,6.0,522.68,0.0,0.0,0.052267999999999995,2.0,1.0,0.0,158.97,0.0,6.0,4.0,3.0,1.0,6087.0,2587.0,2187.0,887.0,0.3804375,0.21558333300000002,0.3645,0.0
4352,35.0,2.0,28.0,8.0,2000.0,0.424075,805.74,9999.0,6.0,1061.89,0.0,0.0,0.0637134,0.0,0.0,0.0,0.0,0.0,149.0,149.0,85.0,31.0,6391.36,6391.36,2401.42,848.15,0.532613333,0.532613333,0.40023666700000005,0.0
7659,1.0,2.0,36.0,84.0,10500.0,0.083714286,834.33,2521.0,6.0,305.7,0.0,0.0,0.04703076900000001,1.0,0.0,0.0,0.0,0.0,69.0,22.0,6.0,3.0,17422.7,6298.2,1437.0,879.0,0.138275397,0.099971429,0.045619047999999995,0.0
106,84.0,2.0,29.0,59.0,13000.0,0.087966923,0.0,119.0,6.0,3049.38,1.0,6856.06,0.562962462,3.0,4.0,0.0,1143.57,0.0,8.0,2.0,0.0,0.0,34355.0,12456.0,0.0,0.0,0.22022435899999998,0.159692308,0.0,0.0
6229,57.0,0.0,24.0,15.0,5500.0,0.066361818,0.0,132.0,6.0,638.27,1.0,645.24,0.425513333,1.0,5.0,2.0,365.81,3166.67,12.0,1.0,0.0,0.0,4927.4,645.0,0.0,0.0,0.097572277,0.022631579,0.0,0.0
1226,102.0,2.0,24.0,15.0,34500.0,0.152303188,1761.06,9999.0,6.0,9257.73,0.0,0.0,2.363675745,1.0,3.0,0.0,1694.72,0.0,441.0,265.0,126.0,48.0,101816.65,60488.28,28546.38,3551.04,0.29727489100000004,0.346637708,0.315429613,0.0
8004,18.0,0.0,29.0,2.0,20000.0,0.9866,18745.4,9999.0,2.0,9880.94,0.0,0.0,1.693875429,0.0,3.0,0.0,1283.67,0.0,5.0,5.0,5.0,4.0,19753.88,19753.88,19753.88,19724.0,0.49384700000000004,0.49384700000000004,0.49384700000000004,0.0
2522,72.0,0.0,35.0,2.0,10000.0,0.0008,3807.6,9999.0,2.0,4545.75,0.0,0.0,0.18183,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,5000.0,5000.0,5000.0,0.0,0.25,0.25,0.25,0.0
7339,5.0,0.0,36.0,3.0,10000.0,0.7915369999999999,5892.6,9999.0,3.0,7661.71,0.0,0.0,0.30646840000000003,0.0,0.0,2.0,0.0,833.33,34.0,34.0,34.0,21.0,17841.4,17841.4,17841.4,6203.7,0.594713333,0.594713333,0.594713333,0.0
2413,1.0,1.0,28.0,94.0,19500.0,0.220573333,5213.88,26.0,6.0,14017.11,2.0,3268.91,5.606844000000001,5.0,4.0,7.0,1890.42,3583.33,22.0,5.0,1.0,0.0,21714.47,5977.89,194.91,0.0,0.09279688,0.051093077,0.003331795,0.0
7548,121.0,0.0,35.0,14.0,7000.0,0.867142857,5766.5,9999.0,5.0,1489.8,0.0,0.0,0.072087097,0.0,0.0,0.0,0.0,0.0,9.0,9.0,5.0,2.0,13449.0,13449.0,12688.0,6070.0,0.38425714299999997,0.38425714299999997,0.604190476,0.0
3574,42.0,0.0,39.0,23.0,26000.0,0.150386154,3714.54,9999.0,6.0,5903.11,0.0,0.0,0.76997087,0.0,0.0,0.0,0.0,0.0,184.0,100.0,39.0,12.0,74435.18,42074.77,12895.94,3910.04,0.238574295,0.26971006399999997,0.16533256400000002,0.0
513,49.0,0.0,32.0,22.0,10000.0,0.0,6634.2,425.0,6.0,28649.27,0.0,0.0,6.031425262999999,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1500.23,0.0,0.0,0.0,0.012501917,0.0,0.0,0.0
1725,57.0,2.0,23.0,11.0,2000.0,0.998,1896.2,9999.0,6.0,3855.68,0.0,0.0,0.46268159999999997,1.0,0.0,1.0,0.0,1666.67,25.0,8.0,6.0,1.0,13758.06,6574.16,4179.16,1996.0,0.6879029999999999,0.5478466670000001,0.696526667,0.0
9104,16.0,0.0,54.0,15.0,45000.0,0.459359333,29102.67,191.0,6.0,26077.38,0.0,0.0,1.0430952,6.0,2.0,0.0,2609.26,0.0,26.0,6.0,5.0,5.0,19046.5,2735.9,2675.9,2675.9,0.035271296,0.010132963,0.019821481000000002,1.0
5774,26.0,2.0,26.0,23.0,12500.0,0.9984,11856.0,558.0,6.0,8761.95,0.0,0.0,1.7523900000000001,0.0,0.0,0.0,0.0,0.0,22.0,11.0,8.0,3.0,97840.0,59940.0,36590.0,12480.0,0.652266667,0.7992,0.975733333,0.0
4729,22.0,0.0,36.0,9.0,4000.0,0.75,2850.0,9999.0,6.0,1264.71,0.0,0.0,0.252942,0.0,0.0,0.0,0.0,0.0,9.0,5.0,2.0,1.0,14543.0,10353.0,4500.0,3000.0,0.559346154,0.51765,0.409090909,0.0
2677,78.0,0.0,28.0,3.0,4500.0,0.9631111109999999,4117.3,9999.0,2.0,3879.5,0.0,0.0,0.46553999999999995,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,2.0,7735.0,7735.0,7735.0,4310.0,0.8594444440000001,0.8594444440000001,0.8594444440000001,0.0
3704,27.0,0.0,27.0,5.0,3600.0,0.44071388899999997,1347.39,9999.0,4.0,1583.85,0.0,0.0,0.24366923100000001,0.0,1.0,0.0,166.67,0.0,14.0,14.0,13.0,2.0,3506.4,3506.4,1506.4,419.9,0.2435,0.2435,0.139481481,0.0
1178,1.0,2.0,26.0,23.0,2000.0,0.4155,788.59,400.0,6.0,4953.0,0.0,0.0,0.5770485439999999,1.0,0.0,0.0,0.0,0.0,215.0,31.0,7.0,4.0,24261.2,3590.91,2761.1,531.0,0.25272083300000003,0.0997475,0.46018333299999997,0.0
1964,1.0,0.0,36.0,15.0,2000.0,0.004,0.0,9999.0,6.0,1101.15,0.0,0.0,0.075507429,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1339,87.0,2.0,28.0,10.0,4500.0,1.003875556,4272.57,9999.0,6.0,2333.76,0.0,0.0,0.46675200000000006,0.0,0.0,0.0,0.0,0.0,53.0,38.0,35.0,34.0,29495.24,16455.44,9115.44,4615.44,0.6554497779999999,0.609460741,0.6752177779999999,0.0
301,113.0,2.0,30.0,10.0,12000.0,0.10938083300000001,0.0,60.0,6.0,1495.15,1.0,3502.62,0.29903,0.0,1.0,1.0,291.89,2500.0,7.0,7.0,7.0,3.0,9971.8,9971.8,9971.8,445.8,0.083098333,0.138497222,0.276994444,0.0
6489,113.0,0.0,32.0,9.0,6000.0,0.7634833329999999,4351.53,9999.0,6.0,2671.01,0.0,0.0,0.5342020000000001,0.0,0.0,0.0,0.0,0.0,35.0,23.0,9.0,3.0,29372.16,18843.96,12828.7,4580.9,0.652714667,0.598220952,0.712705556,0.0
9921,120.0,0.0,30.0,19.0,6000.0,0.279258333,1060.75,91.0,6.0,928.46,1.0,1412.49,0.0557076,2.0,4.0,0.0,1143.12,0.0,18.0,12.0,5.0,2.0,29951.5,5221.5,3415.0,1100.0,0.415993056,0.14504166699999999,0.189722222,1.0
5945,6.0,0.0,34.0,9.0,22500.0,0.38591822200000003,3279.68,119.0,6.0,7509.72,1.0,9193.46,0.648321151,0.0,13.0,0.0,2989.84,0.0,67.0,42.0,30.0,8.0,91202.1,68474.57,51057.97,12152.3,0.528707826,0.537055451,0.75641437,0.0
5913,77.0,0.0,34.0,15.0,50000.0,0.46,21843.07,9999.0,6.0,7066.08,0.0,0.0,0.9421440000000001,0.0,0.0,0.0,0.0,0.0,37.0,17.0,7.0,1.0,74787.71,49607.61,43153.7,23000.0,0.12464618300000001,0.16535870000000003,0.287691333,0.0
6089,84.0,0.0,36.0,15.0,50000.0,0.3534,16786.5,9999.0,6.0,26954.93,0.0,0.0,1.7969953330000001,1.0,0.0,0.0,0.0,0.0,28.0,19.0,6.0,1.0,273999.5,187709.5,77310.0,17670.0,0.45666583299999997,0.625698333,0.5154,0.0
310,84.0,0.0,37.0,55.0,14000.0,0.09785714300000001,12778.29,410.0,6.0,11875.02,0.0,0.0,2.06522087,2.0,0.0,0.0,0.0,0.0,6.0,3.0,1.0,1.0,23722.0,4270.0,370.0,370.0,0.141202381,0.050833333,0.008809524000000001,0.0
6331,17.0,0.0,31.0,83.0,90500.0,0.637566188,53029.0,2323.0,6.0,16580.33,0.0,0.0,2.116637872,4.0,3.0,2.0,4141.32,9250.0,69.0,30.0,10.0,2.0,125889.9,63854.38,62345.6,55800.0,0.122223204,0.11759554300000001,0.229633886,0.0
3734,1.0,0.0,32.0,5.0,30000.0,0.178325667,5082.11,9999.0,5.0,6612.74,0.0,0.0,0.44084933299999995,0.0,0.0,0.0,0.0,0.0,101.0,101.0,77.0,26.0,34218.23,34218.23,30538.08,5349.77,0.285151917,0.285151917,0.381726,0.0
9532,114.0,2.0,22.0,4.0,6000.0,0.23670333300000002,957.6,17.0,2.0,3379.86,1.0,4946.65,1.351944,0.0,1.0,0.0,412.22,0.0,5.0,5.0,5.0,1.0,6199.0,6199.0,6199.0,1000.0,0.5165833329999999,0.5165833329999999,0.5165833329999999,1.0
2392,17.0,2.0,33.0,89.0,7500.0,0.303706667,2163.91,9999.0,6.0,429.69,0.0,0.0,0.28646,0.0,0.0,0.0,0.0,0.0,55.0,34.0,30.0,14.0,4209.8,3507.8,3255.8,2277.8,0.047838636,0.07795111099999999,0.144702222,0.0
1588,105.0,0.0,27.0,3.0,2000.0,0.9990000000000001,1806.6,9999.0,3.0,2452.14,0.0,0.0,0.1839105,0.0,0.0,1.0,0.0,83.33,5.0,5.0,5.0,1.0,7097.01,7097.01,7097.01,1998.0,1.182835,1.182835,1.182835,0.0
6438,36.0,0.0,34.0,3.0,20000.0,0.945,17955.0,9999.0,3.0,19633.33,0.0,0.0,0.9816665000000001,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,2.0,58900.0,58900.0,58900.0,18900.0,0.981666667,0.981666667,0.981666667,0.0
5192,1.0,2.0,30.0,79.0,29250.0,0.153819829,4274.27,1957.0,6.0,3937.42,0.0,0.0,0.429536727,0.0,0.0,0.0,0.0,0.0,521.0,271.0,148.0,52.0,59163.68,28463.66,16906.94,4686.13,0.15112051099999999,0.162186097,0.192671681,0.0
5000,13.0,0.0,30.0,12.0,4000.0,0.3376475,1282.65,9999.0,6.0,1915.99,0.0,0.0,0.074167355,0.0,0.0,0.0,0.0,0.0,287.0,149.0,77.0,27.0,19281.59,13382.29,3806.17,1350.59,0.48203975,0.557595417,0.317180833,0.0
4738,129.0,2.0,21.0,1.0,15000.0,0.619,8356.5,9999.0,1.0,9285.0,0.0,0.0,2.2284,0.0,0.0,0.0,0.0,0.0,15.0,15.0,15.0,15.0,13285.0,13285.0,13285.0,13285.0,0.8856666670000001,0.8856666670000001,0.8856666670000001,0.0
3644,62.0,0.0,51.0,65.0,28500.0,0.0,22052.76,9999.0,6.0,85996.97,0.0,0.0,10.3196364,0.0,0.0,2.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9339,6.0,0.0,33.0,2.0,20000.0,0.9444899999999999,17945.31,9999.0,2.0,10972.9,0.0,0.0,2.1945799999999998,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,7.0,21945.8,21945.8,21945.8,18889.8,0.5486449999999999,0.5486449999999999,0.5486449999999999,1.0
2430,70.0,2.0,34.0,1.0,50000.0,0.575,25875.0,9999.0,1.0,28750.0,0.0,0.0,1.71641791,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,28750.0,28750.0,28750.0,28750.0,0.575,0.575,0.575,0.0
3216,125.0,2.0,24.0,3.0,6000.0,0.09503500000000001,95.0,42.0,3.0,767.03,1.0,671.24,0.1150545,1.0,3.0,0.0,414.27,0.0,46.0,46.0,46.0,1.0,5473.62,5473.62,5473.62,100.0,0.30409,0.30409,0.30409,0.0
4689,85.0,0.0,34.0,54.0,90000.0,0.13235866699999999,7792.15,227.0,6.0,34928.55,0.0,0.0,3.4928550000000005,0.0,1.0,1.0,3709.66,12500.0,422.0,228.0,156.0,52.0,271792.14,137388.5,71268.22,8261.52,0.277906074,0.254423148,0.26395637,0.0
4356,18.0,0.0,37.0,3.0,30000.0,0.927366667,25715.22,9999.0,3.0,17475.4,0.0,0.0,1.398032,0.0,0.0,1.0,0.0,1250.0,10.0,10.0,10.0,5.0,50931.6,50931.6,50931.6,27813.0,0.565906667,0.565906667,0.565906667,0.0
3878,36.0,0.0,33.0,55.0,47500.0,0.145021263,1133.48,16.0,6.0,17196.45,2.0,28515.035,1.719645,2.0,2.0,1.0,4752.51,2333.33,20.0,8.0,4.0,1.0,145378.92,69718.0,16268.0,2116.0,0.285056706,0.24462456100000002,0.11416140400000001,0.0
7949,118.0,2.0,24.0,15.0,7500.0,1.0,7125.0,9999.0,6.0,4345.16,0.0,0.0,0.6134343529999999,0.0,0.0,0.0,0.0,0.0,12.0,5.0,3.0,1.0,57546.8,30416.1,15522.1,7500.0,0.657677714,0.675913333,0.689871111,0.0
2320,84.0,2.0,41.0,63.0,39000.0,0.064512821,36978.27,9999.0,6.0,33733.75,0.0,0.0,3.113884615,4.0,0.0,0.0,0.0,0.0,42.0,36.0,24.0,1.0,76057.14,13708.36,6911.92,2516.0,0.162515256,0.058582735,0.059076239,0.0
9451,102.0,0.0,34.0,5.0,10000.0,1.0,9500.0,9999.0,5.0,9980.0,0.0,0.0,1.996,0.0,0.0,0.0,0.0,0.0,13.0,13.0,4.0,1.0,63293.0,63293.0,30000.0,10000.0,1.26586,1.26586,1.0,1.0
4090,1.0,2.0,24.0,12.0,16500.0,0.356772121,5259.96,9999.0,6.0,1772.71,0.0,0.0,0.21061901,0.0,0.0,1.0,0.0,166.67,88.0,41.0,13.0,8.0,28252.94,11625.03,8158.3,5578.6,0.153132466,0.117424545,0.164814141,0.0
6644,45.0,0.0,37.0,8.0,2000.0,0.0,1067.13,9999.0,6.0,6497.18,0.0,0.0,0.7796616,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,11200.0,1200.0,0.0,0.0,0.18064516100000003,0.023076923,0.0,0.0
9554,139.0,0.0,35.0,21.0,3500.0,0.8140000000000001,2706.55,9999.0,3.0,1783.0,0.0,0.0,0.28528000000000003,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2849.0,2849.0,2849.0,2849.0,0.8140000000000001,0.8140000000000001,0.8140000000000001,1.0
1966,132.0,2.0,38.0,13.0,30000.0,0.650833333,18548.75,9999.0,4.0,14881.25,0.0,0.0,1.488125,1.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,19525.0,19525.0,19525.0,19525.0,0.650833333,0.650833333,0.650833333,0.0
75,1.0,2.0,24.0,22.0,7500.0,0.285133333,1982.07,9999.0,6.0,4857.14,0.0,0.0,3.238093333,4.0,0.0,2.0,0.0,1333.33,72.0,36.0,27.0,11.0,12855.01,6617.76,4162.88,2086.39,0.142833444,0.14706133300000002,0.185016889,0.0
9834,114.0,0.0,34.0,15.0,10000.0,0.602953,4768.61,9999.0,6.0,4438.69,0.0,0.0,0.591825333,4.0,1.0,4.0,833.33,8666.67,9.0,2.0,2.0,2.0,43752.7,5000.0,5000.0,5000.0,0.364605833,0.083333333,0.166666667,1.0
8914,38.0,2.0,32.0,24.0,4000.0,0.35431,943.28,91.0,6.0,1065.15,2.0,999.295,0.25563600000000003,2.0,3.0,1.0,479.89,666.67,8.0,5.0,2.0,1.0,6700.0,5200.0,1800.0,1000.0,0.139583333,0.21666666699999998,0.15,1.0
2801,17.0,0.0,53.0,94.0,55000.0,0.414909091,21678.71,9999.0,6.0,9282.4,0.0,0.0,0.46412,0.0,0.0,0.0,0.0,0.0,74.0,32.0,17.0,4.0,319216.72,129241.28,76860.46,22820.0,0.48366169700000006,0.391640242,0.46582097,0.0
3532,84.0,2.0,25.0,11.0,40000.0,0.27390475,10408.38,146.0,6.0,6772.97,1.0,2000.0,0.381575775,1.0,13.0,0.0,593.51,0.0,22.0,22.0,22.0,8.0,11544.17,11544.17,11544.17,10956.19,0.144302125,0.144302125,0.144302125,0.0
5666,63.0,2.0,34.0,6.0,2000.0,1.0035,1831.6,9999.0,5.0,1920.2,0.0,0.0,0.329177143,0.0,0.0,0.0,0.0,0.0,36.0,36.0,30.0,9.0,9924.0,9924.0,6003.0,1999.0,0.9924,0.9924,1.0005,0.0
4682,121.0,0.0,28.0,23.0,38000.0,0.978821053,35326.38,9999.0,6.0,25975.81,0.0,0.0,5.667449455,0.0,0.0,1.0,0.0,1666.67,100.0,65.0,25.0,13.0,242710.67,161248.02,111696.59,37167.2,0.5778825479999999,0.7072281579999999,0.979794649,0.0
5936,128.0,0.0,39.0,8.0,5500.0,0.707090909,3694.55,9999.0,3.0,1396.33,0.0,0.0,0.11170639999999998,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3889.0,3889.0,3889.0,3889.0,0.707090909,0.707090909,0.707090909,0.0
